video_id,text,label,title
A2TLW0WBLow,shape songs nursery rhymes super simple songs shape songs nursery rhymes super simple songs shape songs nursery rhymes super simple songs get super simple app learn shapes these super simple songs plus,Educational,Shape Songs + More | Nursery Rhymes | Super Simple Songs
kVU81onv6Uw,baby shape board learn shapes amp colors baby shape board learn shapes amp colors baby shape board learn shapes amp colors let learn colors shapes baby john get glue glitter ready craft time little angel diy join us,Educational,Baby Shape Board! 🔵🔶🟨 Learn Shapes &amp; Colors!
9_WBQISVHnw,best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises preschool learning video kids teach kids colors,Educational,Best Learning Video for Toddlers Learn Colors with Crayon Surprises!
oVtzNpzuvoA,learn ms rachel phonics song learn read preschool learning kids songs amp videos learn ms rachel phonics song learn read preschool learning kids songs amp videos learn ms rachel phonics song learn read preschool learning kids songs amp videos learn real teacher ms rachel join ms rachel teaches little one read step step multisensory,Educational,Learn with Ms Rachel - Phonics Song - Learn to Read - Preschool Learning - Kids Songs &amp; Videos
wSSlwtED2Yg,abc phonics song cocomelon nursery rhymes amp kids songs abc phonics song cocomelon nursery rhymes amp kids songs abc phonics song cocomelon nursery rhymes amp kids songs sing along phonics song learn sounds letters alphabet make,Educational,ABC Phonics Song | CoComelon Nursery Rhymes &amp; Kids Songs
R2frjzrC5Jg,learn phonics song children official video alphabet song letter sounds signing babies learn phonics song children official video alphabet song letter sounds signing babies learn phonics song children official video alphabet song letter sounds signing babies learn letter sounds english alphabet sign language phonics pictures letter sound american,Educational,Learn Phonics Song for Children (Official Video) Alphabet Song | Letter Sounds | Signing for babies
ChqnN3cKzXQ,abc phonics chant children sounds actions abc phonics chant children sounds actions abc phonics chant children sounds actions phonics chant picture letter designed help children learn sounds letters english,Educational,ABC Phonics Chant for Children  |  Sounds and Actions from A to Z
50SqWU6yEK0,abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs phonics song fun way teach kids sounds alphabet sing along enjoy educational song first,Educational,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs
dkvvkaPzm7w,phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection help us hit subscribe now get cute baby taku toy bestie,Educational,Phonics Song with Two Words + More ChuChu TV Nursery Rhymes &amp; Toddler Videos - Two Hours Collection
AEKIV5JG3HQ,animal phonics song learn abcs kids alphabet songs animal phonics song learn abcs kids alphabet songs animal phonics song learn abcs kids alphabet songs animal alphabet learn letters alphabet phonics sounds wild assortment animals say phonics,Educational,Animal Phonics Song 🐊 Learn the ABCs - Kids Alphabet Songs
IPr_Ay-7aT0,phonics song preschool learning videos children songs phonics song preschool learning videos children songs phonics song preschool learning videos children songs bob sing along home various popular karaoke nursery rhymes educate entertain toddlers through music story telling,Educational,The Phonics Song + More Preschool Learning Videos And Children Songs
csbbViClPp0,phonics animals song learn abc alphabet animals kids phonics animals song learn abc alphabet animals kids phonics animals song learn abc alphabet animals kids alphabet animals song learn abc alphabet animals song kids education abc alphabet phonics nursery rhyme abc,Educational,Phonics Animals Song | Learn ABC Alphabet with Animals for Kids
b97TrDCJEMg,phonics vowel compilation learn alphabet vowel sounds pocket preschool phonics vowel compilation learn alphabet vowel sounds pocket preschool phonics vowel compilation learn alphabet vowel sounds pocket preschool visit us watch most popular videos here subscribe,Educational,Phonics Vowel COMPILATION | Learn The Alphabet | Vowel Sounds | Pocket Preschool
lJ7HkZhzIsI,abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs phonics song fun way teach kids sounds alphabet sing along enjoy educational song first,Educational,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs
vOHS72_mnMc,preschool phonics rock learn phonics songs preschool phonics rock learn phonics songs preschool phonics rock learn phonics songs kids enjoy building early literacy skills fundamental reading video begins abc phonics song features two,Educational,Preschool Phonics | Rock ’N Learn Phonics Songs
VxBEmaaSh1c,one syllable words phonics kids learn read alphablocks one syllable words phonics kids learn read alphablocks one syllable words phonics kids learn read alphablocks learning one syllable words next steps red level alphablocks living letters discover whenever,Educational,One Syllable Words | Phonics for Kids - Learn To Read | Alphablocks
pDoUeQ26EDU,phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo let find abcs supermarket neo apple lyrics go go go go go phonics market yay,Educational,"Phonics Song, ABC Song | ABC in the Supermarket | Nursery Rhymes &amp; Kids Songs | Yes! Neo"
ptk68qC1woI,phonics song letter sounds gracie corner nursery rhymes kids songs phonics song letter sounds gracie corner nursery rhymes kids songs phonics song letter sounds gracie corner nursery rhymes kids songs phonics song fun way teach kids sounds alphabet gracie friends visit egypt learn letter,Educational,Phonics Song | Letter Sounds by Gracie’s Corner | Nursery Rhymes + Kids Songs
jiEv6VTDt5c,learn read letter word letter sound phonics kids learn read letter word letter sound phonics kids learn read letter word letter sound phonics kids greetings kiddos around world today kiddos world tv miss teach easily read letter words using,Educational,Learn to Read - 3-Letter Word - Letter Sound - Phonics for Kids
ZA9DTkaR6ao,letter sounds phonics song youtube plus learning songs kids letter sounds phonics song youtube plus learning songs kids letter sounds phonics song youtube plus learning songs kids learn letter sounds youtube phonics song preschoolers kids toddlers plus learning songs kids,Educational,Letter Sounds Phonics Song YouTube Plus More Learning Songs for Kids
hq3yfQnllfQ,phonics song two words apple abc alphabet songs sounds children phonics song two words apple abc alphabet songs sounds children phonics song two words apple abc alphabet songs sounds children help us hit subscribe now get cute baby taku toy bestie,Educational,Phonics Song with TWO Words - A For Apple - ABC Alphabet Songs with Sounds for Children
2K4o11uxhs0,abc phonics song nursery rhymes amp kids songs abcs learn cocomelon abc phonics song nursery rhymes amp kids songs abcs learn cocomelon abc phonics song nursery rhymes amp kids songs abcs learn cocomelon sing along phonics song learn sounds letters alphabet make welcome learn abc,Educational,ABC Phonics Song + More Nursery Rhymes &amp; Kids Songs - ABCs and 123s | Learn with CoComelon
K0GujQE6Jqc,abc phonics song apple learning videos amp kids music abc phonics song apple learning videos amp kids music abc phonics song apple learning videos amp kids music welcome bob train magic learning comes alive join us whimsical journey filled educational,Educational,ABC Phonics Song - A for Apple + More Learning Videos &amp; Kids Music
bNg-ZQligKQ,abc phonics song abc phonics song abc phonics song credits melody lyrics ja hae oh musical arrangement sound mixing josh grimley animation ellie hatzitolios subscribe,Educational,ABC Phonics Song
ycPaP_aONjE,preschool reading lessons letter blending sight words abc phonics lotty learns preschool reading lessons letter blending sight words abc phonics lotty learns preschool reading lessons letter blending sight words abc phonics lotty learns little preschoolers learn read lotty friends kids learning compilation perfect learning abc,Educational,Preschool Reading Lessons- Letter Blending | Sight Words | ABC Phonics | LOTTY LEARNS
s7LjGDcXqcs,awesome alphabet phonics kids learn read alphablocks awesome alphabet phonics kids learn read alphablocks awesome alphabet phonics kids learn read alphablocks alphablocks awesome alphabet come learn read spell alphablocks make phonetic,Educational,Awesome Alphabet | Phonics for Kids - Learn To Read | Alphablocks
